GEOID,NAME,variable,estimate,moe,coverage_all,coverage_na,coverage_4050,coverage_5060,coverage_6070,coverage_7080,coverage_8090,coverage_90,noise4050n,noise5060n,noise6070n,noise7080n,noise8090n,noise90n,noise4050p,noise5060p,noise6070p,noise7080p,noise8090p,noise90p
"20029977100","Census Tract 9771, Cloud County, Kansas",B01003_001,2165,149,1036051.43984211,1015300.59014219,9831.06041929004,7282.35206118669,2677.89783442765,868.539385020733,76,15,17.0835486798764,13.0328197797186,3.29594827759253,1.0689955581118,0.0935405622562034,0.0184619530768822,0.00948896940946118,0.00702894835250309,0.00258471513232561,0.000838316855341749,7.33554310890024e-05,1.44780456096715e-05
"20029977200","Census Tract 9772, Cloud County, Kansas",B01003_001,2194,255,47507.7866565145,43203.9513632905,2373.05944441237,1441.62002442614,405.956624053331,80.1992003321648,2,1,387.768206838131,210.635610320354,56.2819125583451,3.01241736127897,0.0403243657097655,0.0201621828548828,0.0499509577570893,0.0303449208200159,0.00854505445577656,0.00168812748343786,4.20983619897971e-05,2.10491809948986e-05
"20029977300","Census Tract 9773, Cloud County, Kansas",B01003_001,3199,251,23416.6084511244,19792.6785303257,2281.49530114282,1137.44138056284,188.971624699887,12.0216143931611,3,1,730.284779472352,269.488407128355,51.1377509324725,4.46637955153433,0.397904236114021,0.0380507480539597,0.0974306465389639,0.0485741298931881,0.00806998268320164,0.000513379826897345,0.000128114197504804,4.27047325016012e-05
"20029977400","Census Tract 9774, Cloud County, Kansas",B01003_001,1273,151,959227.24164294,941501.866649281,8209.62706785143,7403.19611857448,1907.86247316662,169.390834899095,33.5315475463867,1.76695162057877,10.9163955707875,9.84174324888314,2.52912006560174,0.225620661896072,0.0446000698033414,0.00233155498828445,0.00855858415133227,0.0077178751782471,0.00198895776760769,0.00017659093439524,3.4956834095907e-05,1.84205738105642e-06
"20031966100","Census Tract 9661, Coffey County, Kansas",B01003_001,2735,202,941119.526895772,913306.81943883,16961.0484582886,7860.36376149465,2679.668811535,254.626425623894,35,22,42.7974328684257,20.1875775090788,7.34673461496392,0.772338016862513,0.0797269696863102,0.050114095231395,0.0180222043784743,0.00835214182349569,0.00284732038275067,0.000270556946643923,3.7189750079297e-05,2.33764143355581e-05
"20031966200","Census Tract 9662, Coffey County, Kansas",B01003_001,2739,180,870531.786464132,808289.546709148,38071.5750678667,19878.7401763133,2833.61308943182,1327.03384098411,123.27758038789,8,176.052054358491,93.5561265938446,13.3757658725061,6.44453038068702,0.598678110181563,0.0388507372255578,0.0437336989410843,0.0228351686697799,0.00325503690214598,0.00152439446970014,0.000141611808212783,9.18978505367836e-06
"20031966300","Census Tract 9663, Coffey County, Kansas",B01003_001,2744,117,70470.8543999879,69107.0939301038,456.525757588846,626.436555227534,277.798157067737,3,0,0,24.4221532269383,31.8049386909488,16.5105983305407,0.158080116292804,0,0,0.00647822084003177,0.0088892998468831,0.00394202907617627,4.25707907977417e-05,0,0
"20033967600","Census Tract 9676, Comanche County, Kansas",B01003_001,1759,175,2272740.39737063,2268504.73192715,2295.16381436586,1897.50162911415,43,0,0,0,3.98763224758753,5.31399868525841,0.0167116535451531,0,0,0,0.00100986624650188,0.000834895895417443,1.89198907405999e-05,0,0,0
"20035493100","Census Tract 4931, Cowley County, Kansas",B01003_001,3016,314,1790215.37492966,1780783.13514004,4786.35333710389,3480.47484798488,1165.41160452366,0,0,0,8.06658572307758,5.74925152813193,1.83119191132241,0,0,0,0.0026736187188047,0.00194416543211827,0.00065098960764397,0,0,0
"20035493200","Census Tract 4932, Cowley County, Kansas",B01003_001,3286,320,695888.625857906,659948.087066803,21398.6955175993,10483.7841828336,3529.32786210999,399.731228560209,103,26,115.651671867048,54.5287813902571,18.6067989633004,1.91851798203041,0.682949508707731,0.192864332557716,0.0307501728329278,0.0150653190658332,0.00507168493774267,0.000574418396431487,0.000148012190705114,3.73623005663394e-05
"20035493300","Census Tract 4933, Cowley County, Kansas",B01003_001,2604,313,434929.177038521,415618.573193924,10535.2262762843,6453.74365273946,1749.90823981911,499.725675754249,59,13,61.9024710201953,39.6249503299179,10.1899257247021,2.81893420109002,0.230053656181491,0.0475175937737619,0.0242228547369937,0.0148386081998078,0.00402343262352372,0.00114898172423597,0.000135654269970429,2.98899238917894e-05
"20035493400","Census Tract 4934, Cowley County, Kansas",B01003_001,2304,297,33865.1514465758,18779.0632129025,9498.99331328354,4251.81652327991,1126.46594348218,169.812453627586,37,2,668.67343863019,295.243485183714,78.4723291927316,12.3683503364849,2.50395406319304,0.169750885648625,0.280494635562719,0.125551380745703,0.0332632778937737,0.00501437159953279,0.00109256856737728,5.90577603987721e-05
"20035493500","Census Tract 4935, Cowley County, Kansas",B01003_001,4916,368,42585.8044609417,41273.0525914579,750.104511276928,418.308462394227,144.338895812631,0,0,0,307.152667396319,117.127410297888,15.4574204657379,0,0,0,0.0176139565935616,0.00982272068566617,0.003389366424791,0,0,0
"20035493600","Census Tract 4936, Cowley County, Kansas",B01003_001,4304,420,5692.98635038776,4945.58653614155,617.886069237935,129.513745008269,0,0,0,0,800.581777087561,143.512039590057,0,0,0,0,0.108534612804025,0.0227497023595442,0,0,0,0
